date,Strategy,CVX_BuyHold,HYG_BuyHold,Equal_Weight
2022-06-30,109343.72373298949,144502.15958951024,89379.84876666103,116941.00417808563
2022-07-01,109806.40170409955,146228.812316239,90232.41694257024,118230.61462940462
2022-07-05,110358.08332991862,142386.1887456814,90147.06637685429,116266.62756126784
2022-07-06,110228.56402461795,140509.81314592474,89805.54479819494,115157.67897205983
2022-07-07,110919.44690259876,143244.56123714693,91269.15188968948,117256.8565634182
2022-07-08,110994.91101703282,142496.0171396941,91342.3549710824,116919.18605538824
2022-07-11,110636.4717829192,141238.43635425242,90830.05271712747,116034.24453568994
2022-07-12,111345.14425782097,138653.39356913645,91195.9772168193,114924.68539297787
2022-07-13,111322.80260654583,137725.20134766397,91098.41666803029,114411.80900784713
2022-07-14,111448.22635993756,135679.1380684502,90927.66440125743,113303.40123485381
2022-07-15,112101.36439140998,137385.81720528897,92086.36281819818,114736.09001174357
2022-07-18,110827.93000541544,139312.16191361393,91195.9772168193,115254.06956521662
2022-07-19,110913.14745617211,144332.48947697476,92403.49283923412,118367.99115810444
2022-07-20,110842.85961930784,146238.79911118402,92806.00183450876,119522.40047284639
2022-07-21,111983.37209759802,145120.97197074688,93903.70715312967,119512.33956193828
2022-07-22,112018.61535818466,143913.2724592654,93781.7380016036,118847.5052304345
2022-07-25,111678.66826809842,148195.0075862751,93757.34076227566,120976.1741742754
2022-07-26,110780.37991528018,147037.29475028356,93098.70052598948,120067.99763813653
2022-07-27,112016.1838895375,148973.55598586705,94123.2538985584,121548.40494221271
2022-07-28,113046.10651168409,150101.36992124925,95086.79712769382,122594.08352447153
2022-07-29,112955.24204593063,163465.68661982036,95367.29719951056,129416.49190966546
2022-08-01,112990.06070060557,160201.94581764095,95396.69433884049,127799.32007824072
2022-08-02,112467.98949630975,158834.62447279473,94955.91338173236,126895.26892726355
2022-08-03,113454.17035238587,155061.82941570485,95788.53877467905,125425.18409519194
2022-08-04,113758.69562516325,150849.94915254533,96045.64726887281,123447.79821070906
2022-08-05,113178.59557292348,153345.13713353864,95555.87297344963,124450.50505349413
2022-08-08,113280.13091535398,153115.6077355588,95641.59853166573,124378.60313361225
2022-08-09,112438.9649780235,155111.73704004748,94931.40819001802,125021.57261503275
2022-08-10,114121.29685268443,155520.94091242942,96351.78887331345,125936.36489287144
2022-08-11,113468.61195132915,159313.6392917228,95800.73171263847,127557.18550218063
2022-08-12,114483.8442438629,159543.22139046752,96657.8850241177,128100.5532072926
2022-08-15,114280.84085443034,156509.06268703283,96486.49072473096,126497.7767058819
2022-08-16,113744.21364896293,156109.83682613508,96033.4202406861,126071.62853341059
2022-08-17,112569.49792056886,157397.35164602933,95041.61621313028,126219.48392957982
2022-08-18,112743.5575462293,160156.9393644323,95188.57350125725,127672.75643284478
2022-08-19,111597.8259588644,158817.46159036504,94221.2405751885,126519.35108277676
2022-08-22,110336.09724149725,158021.8205760299,93155.97210783057,125588.89634193023
2022-08-23,110611.65183233112,163148.18207833194,93388.62086394636,128268.40147113915
2022-08-24,110742.1713157908,164356.75115243398,93498.81752364953,128927.78433804176
2022-08-25,111786.34737209664,165796.97522203272,94380.40784638852,130088.69153421062
2022-08-26,109944.49168431833,164578.35786875998,92825.34235678923,128701.85011277461
2022-08-29,109922.50278598147,165807.05863504668,92470.25854937447,129138.65859221057
2022-08-30,110355.50251758097,161768.3882191305,91760.09661624949,126764.24241769
2022-08-31,112064.80730885567,159190.0735649977,91258.06120241231,125224.067383705
2022-09-01,113542.99241020305,156652.0574290775,91499.23819705425,124075.64781306588
2022-09-02,111621.87326813741,158978.5853955289,91437.71101850692,125208.14820701792
2022-09-06,111775.65799548264,158243.3570246694,91191.61934943119,124717.4881870503
2022-09-07,112816.12825958601,156218.9801102043,92508.21233575328,124363.5962229788
2022-09-08,111977.94645129048,157064.9854888444,92914.32921341574,124989.65735113007
2022-09-09,109035.72520330448,161113.7217508529,93283.43546765429,127198.5786092536
2022-09-12,107104.07064723279,163661.82129978706,93566.46957969932,128614.14543974318
2022-09-13,108938.01638667702,160549.7357320145,91437.71101850692,125993.72337526071
2022-09-14,106142.71975276724,164437.33062193752,91573.08331106105,128005.20696649929
2022-09-15,107703.83389251758,161768.3882191305,90994.72556003426,126381.55688958237
2022-09-16,110288.40124237693,157568.54129728553,91302.38986129369,124435.46557928961
2022-09-19,109795.72496503187,158021.8205760299,91646.91706165877,124834.36881884432
2022-09-20,110024.3158701462,157397.35164602933,90711.71985651196,124054.53575127065
2022-09-21,110692.9890334616,156118.26894851608,90441.03208844914,123279.65051848261
2022-09-22,110599.33022832361,155997.44366156482,89899.61678039166,122948.53022097824
2022-09-23,117187.69877690302,145805.08059967143,88755.25898572938,117280.16979270041
2022-09-26,119567.55311686033,141967.84129059254,87709.31967724282,114838.58048391767
2022-09-27,119367.71732221209,142028.262717529,87524.74950500991,114776.50611126945
2022-09-28,119188.05968678389,146822.2668461069,89087.47961404409,117954.8732300755
2022-09-29,118456.53759174568,145805.08059967143,88250.74066700484,117027.91063333814
2022-09-30,117735.23767524712,144697.21390379686,87844.68628809242,116270.95009594463
2022-10-03,121211.4837752077,152814.8269034594,88995.91326355292,120905.37008350616
2022-10-04,122603.99603106285,158757.01381304613,90912.6135659105,124834.81368947832
2022-10-05,122467.06739106729,159663.4669690051,90554.03551019888,125108.75123960199
2022-10-06,122381.62509458173,162574.11264647957,90282.01254156735,126428.06259402346
2022-10-07,121736.46020771516,161174.1695281718,89181.42659874076,125177.79806345628
2022-10-10,121094.90793661552,158263.47114993245,88093.23813523729,123178.35464258486
2022-10-11,121359.22080475338,158293.68625513106,88365.28383068703,123329.48504290904
2022-10-12,121537.2862008093,158767.0796591385,88513.68427176912,123640.3819654538
2022-10-13,121745.29038682953,166461.689969481,88711.50417900733,127586.59707424417
2022-10-14,121627.97090206969,161284.94653595236,88427.14622980267,124856.04638287751
2022-10-17,122426.27588400008,162463.30050485575,89515.2835579652,125989.29203141047
2022-10-18,122916.29476754335,163883.4280161131,90145.9243542402,127014.67618517665
2022-10-19,122403.40209508974,169201.14599569928,89280.36212003033,129240.7540578648
2022-10-20,122136.7670868634,170168.01179513385,88785.7242855143,129476.86804032407
2022-10-21,122770.05146414925,174428.28892737607,89638.9458574465,132033.61739241128
2022-10-24,122872.37907497425,174367.84115005718,89700.80257485759,132034.32186245738
2022-10-25,123510.85516737794,176180.6947612102,90566.34208224926,133373.51842172974
2022-10-26,123734.44381568472,178356.14720166844,90813.70077143912,134584.9239865538
2022-10-27,123766.53554208974,179171.93747510985,91481.44309841076,135326.6902867603
2022-10-28,122486.67996826104,181266.79287914291,92186.26991096542,136726.53139505416
2022-10-31,122498.28392541502,182193.36016036491,90801.32033722963,136497.34024879726
2022-11-01,123134.69460888027,183522.8072221831,91347.51964051629,137435.16343134968
2022-11-02,120473.09607056738,179776.22201216087,90515.83741052452,135146.0297113427
2022-11-03,121240.09087733057,182424.99758894,89870.35032026633,136147.67395460315
2022-11-04,122295.11092795896,184731.3762962851,90490.98563483276,137611.18096555892
2022-11-07,123112.01322017147,186937.02627502035,90478.59951891871,138707.81289696952
2022-11-08,122642.46945989795,186665.1254620759,90391.7319380885,138528.4287000822
2022-11-09,118129.73519415047,179202.13501338687,89311.79330958835,134256.96416148762
2022-11-10,120562.81559920493,182596.27507480435,92092.3058811551,137344.29047797972
2022-11-11,123111.57969659813,187793.132633596,92415.0380628751,140104.08534823556
2022-11-14,122686.12863424247,187883.76038227027,91732.29035419291,139808.02536823158
2022-11-15,123510.12838413537,189394.49807528022,92539.12649019746,140966.81228273886
2022-11-16,121623.51100347427,186312.61004578468,92340.53387114077,139326.5719584627
2022-11-17,121547.64663472759,186840.35550530636,91943.33726961825,139391.8463874623
2022-11-18,120828.58459112281,185723.94250206015,92141.9469337886,138932.94471792437
2022-11-21,119694.39945372933,183947.8213240294,92104.6976787737,138026.25950140157
2022-11-22,122170.59712437769,188667.24508683945,92775.00813620091,140721.1266115202
2022-11-23,121289.19465213093,186992.62558197015,93296.36134550037,140144.49346373527
2022-11-25,120757.10882017687,186444.59032796914,93110.17188747136,139777.38110772026
2022-11-28,120552.40921295584,181024.79096680784,92129.52672764727,136577.15884722755
2022-11-29,122602.86286764906,183734.66429700603,92526.74037428343,138130.70233564475
2022-11-30,124143.8946694961,186048.7197491022,93916.99097836226,139982.85536373223
2022-12-01,123661.67321183982,185216.5044039394,94264.77947713774,139740.64194053857
2022-12-02,122823.41557067525,183734.66429700603,94189.9798367669,138962.32206688647
2022-12-05,119945.88004686059,179197.8662514315,93292.46369618064,136245.16497380607
2022-12-06,117008.50489515843,174579.90902793966,92955.91360900056,133767.9113184701
2022-12-07,117485.42355650314,175097.50080676086,93466.99429647771,134282.24755161928
2022-12-08,118301.79075385908,176132.77219901144,93541.80530025763,134837.28874963452
2022-12-09,114679.42812271441,170509.98705844884,93541.80530025763,132025.89617935324
2022-12-12,115979.95720325135,172286.14337032282,93903.29238869768,133094.71787951025
2022-12-13,118648.55755791666,176122.61851831098,94875.63089647298,135499.12470739198
2022-12-14,117947.56539215507,174904.66870806008,94339.5847992131,134622.12675363658
2022-12-15,117182.45161629682,173595.40603919144,93983.72827997986,133789.56715958565
2022-12-16,115718.1306835911,171240.75343121504,93482.47125966572,132361.61234544037
2022-12-19,116603.12362644121,172418.08851866407,93006.2762381116,132712.18237838784
2022-12-20,118587.22907748182,175249.75331650305,92768.13895540273,134008.9461359529
2022-12-21,120055.28342674633,177310.0897195388,93557.67430105944,135433.88201029913
2022-12-22,118378.20850701108,174650.94965899969,92981.1801491243,133816.064904062
2022-12-23,122065.66147613827,180050.44165876007,93219.32311353774,136634.8823861489
2022-12-27,123662.6749184164,182313.78140811875,92254.41627531085,137284.0988417148
2022-12-28,123725.86380869121,179624.14517163497,91013.79336049643,135318.9692660657
2022-12-29,125217.49198034592,180984.19381092757,92191.74707414943,136587.9704425385
2022-12-30,125498.62389105458,182171.6474452338,92266.92738872496,137219.28741697938
2023-01-03,124733.40123304598,176589.47702747307,92442.36706174967,134515.92204461136
2023-01-04,125531.76914506884,174711.83660935928,93507.52757672119,134109.68209304023
2023-01-05,125916.68603107987,177858.19524122632,93319.5427000551,135588.8689706407
2023-01-06,127535.18090151029,179197.8662514315,94647.8399977455,136922.8531245885
2023-01-09,127671.19638984116,177797.25559010188,94986.1911852672,136391.72338768456
2023-01-10,127737.53125306306,178670.08565806656,94873.42071340392,136771.75318573523
2023-01-11,128259.38712627426,177817.58051842445,95499.9422738818,136658.76139615313
2023-01-12,129166.2089440972,179725.64684479643,96038.80649659735,137882.2266706969
2023-01-13,129277.99781749034,180212.81271535947,96038.80649659735,138125.8096059784
2023-01-17,129484.98002539492,183186.5939091618,95713.04028464886,139449.81709690532
2023-01-18,129056.39048968256,179877.8993545386,95825.76530287576,137851.83232870718
2023-01-19,128816.36288900248,181674.3454608919,95261.90726185478,138468.12636137335
2023-01-20,129364.88106916555,183602.71914866482,95449.84100317994,139526.28007592238
2023-01-23,129334.40922894985,183359.1362133833,95437.34125317493,139398.2387332791
2023-01-24,129451.5902610339,183531.6960845264,95499.9422738818,139515.8191792041
2023-01-25,129156.08962490044,181755.52220573078,95487.4425238768,138621.4823648038
2023-01-26,129982.3645599052,190595.6539084556,95725.54003465385,143160.59697155474
2023-01-27,129214.40873417746,182131.0678562752,95437.34125317493,138784.20455472506
2023-01-30,129210.25084265065,176802.61648757482,94911.01087069168,135856.81367913325
2023-01-31,129843.62470248414,176619.9380695745,95650.32562985104,136135.13184971278
2023-02-01,129541.11485818496,173920.2008531551,96655.18053275299,135287.69069295406
2023-02-02,129096.93462092345,171535.06963615568,97209.22627002005,134372.14795308787
2023-02-03,128666.82646606781,171981.6559177601,96189.26939643026,134085.46265709517
2023-02-06,128412.82174405799,172174.50558338253,95572.28173618346,133873.393659783
2023-02-07,130384.94769445139,176690.97870063453,95912.26357291036,136301.62113677245
2023-02-08,128679.59074320816,172539.87998630482,95509.33981320374,134024.6098997543
2023-02-09,127762.74436830921,170956.57334005326,94892.30669932056,132924.4400196869
2023-02-10,128652.9447896714,174539.27673821614,94162.00880527844,134350.64277174728
2023-02-13,128534.76353263503,173564.98013093328,94401.21424844231,133983.0971896878
2023-02-14,129109.94723428236,174894.55016120285,94426.40124470239,134660.47570295262
2023-02-15,128403.32704290174,173051.49901177283,94275.31903907377,133663.4090254233
2023-02-16,127043.54684646001,170553.16655180827,93519.78869513518,132036.47762347173
2023-02-17,125965.63955666269,166744.18363616656,93884.96889153126,130314.57626384891
2023-02-21,124351.25425817833,164849.9249101935,92436.9183070884,128643.42160864096
2023-02-22,124581.22598282759,164184.419651272,93041.32099176198,128612.870321517
2023-02-23,125858.22084814875,165802.19259775596,93960.5298803115,129881.36123903372
2023-02-24,125710.7588966995,166293.64479719603,93393.87075894845,129843.75777807223
2023-02-27,126350.03717568023,166713.45909024074,94023.4718032912,130368.46544676597
2023-02-28,125519.09449696795,164614.44032578208,93847.20828310706,129230.82430444457
2023-03-01,125548.82663932956,165925.03808069436,93581.20223959157,129753.12016014296
2023-03-02,125701.72821563069,166447.26752682513,93695.17155111444,130071.21953896979
2023-03-03,126993.40694889406,168904.65149247687,94657.959113545,131781.30530301094
2023-03-06,126993.40694889406,170143.59377407216,94657.959113545,132400.77644380857
2023-03-07,126092.64523238258,167952.40137183605,93986.55208714008,130969.47672948806
2023-03-08,125497.73240402638,166887.56485048705,93543.11777400816,130215.3413122476
2023-03-09,124800.9283861584,164348.24876236645,93023.73611618677,128685.99243927661
2023-03-10,124817.93438928555,163488.13714565983,93036.41199903275,128262.27457234629
2023-03-13,124138.12112936038,162505.21517985806,92529.69486064825,127517.45502025315
2023-03-14,125038.88284587185,164604.2163773951,93201.10188705317,128902.65913222413
2023-03-15,124630.98269376926,157477.77301323824,92897.0625132952,125187.41776326671
2023-03-16,125446.76013019789,157979.48429490856,93505.12421569749,125742.30425530302
2023-03-17,124698.95334813275,155982.86311661432,92947.72627274727,124465.2946946808
2023-03-20,124359.05434076235,158276.4179711716,92694.37338525958,125485.3956782156
2023-03-21,125718.73421875783,163119.53042915813,93707.8474339604,128413.68893155927
2023-03-22,125837.70763731847,159802.08754756465,93796.52747854133,126799.30751305299
2023-03-23,125344.83845031745,158215.00401316324,93429.15414418984,125822.07907867654
2023-03-24,125089.87036488466,159791.81089841278,93239.10680877292,126515.45885359285
2023-03-27,124783.96811858423,161419.82536020534,93011.09432356808,127215.45984188671
2023-03-28,124715.95172866774,163303.86013779143,92960.3964738887,128132.12830584007
2023-03-29,126279.61979567539,164706.5963966379,94125.91861799128,129416.25750731459
2023-03-30,126254.36387171625,166273.17933350045,94683.30519753242,130478.24226551643
2023-03-31,127622.61865743822,167061.61790996848,95709.4153571474,131385.51663355794
2023-04-03,127524.2340780807,174013.95551387902,95635.63274189061,134824.79412788482
2023-04-04,127150.92422414095,173082.18842385538,95355.6724320059,134218.93042793064
2023-04-05,126438.2004509639,173942.2824736404,94821.17175838302,134381.72711601172
2023-04-06,126998.18796048415,171658.95156747007,95241.12926832371,133450.04041789687
2023-04-10,126879.4082411582,172314.26801184783,95152.05150442445,133733.15975813614
2023-04-11,127150.92422414095,173266.5356994103,95355.6724320059,134311.10406570812
2023-04-12,127116.96767981011,173880.85094871037,95330.207032223,134605.52899046667
2023-04-13,127982.4125642369,176205.1303491935,95979.23950611897,136092.18492765623
2023-04-14,127744.85312558497,176563.5131173082,95801.08397832043,136182.2985478143
2023-04-17,127405.42405394054,175007.17169575425,95546.53225117316,135276.85197346372
2023-04-18,127490.27753374985,174597.58135109654,95610.1673421077,135103.87434660213
2023-04-19,126981.20968831875,174761.46316295586,95228.39656843228,134994.92986569408
2023-04-20,126862.392087975,173911.5754946362,95139.29039601027,134525.43294532323
2023-04-21,127252.71809509794,173164.12054632424,95432.01181430917,134298.0661803167
2023-04-24,127609.10271029713,175580.53845074156,95699.27919623426,135639.9088234879
2023-04-25,127405.42405394054,173031.05111499887,95546.53225117316,134288.79168308602
2023-04-26,126913.37236169261,169949.04011705192,95177.52258591192,132563.2813514819
2023-04-27,127337.55642250017,170942.2211650839,95495.63554183462,133218.92835345925
2023-04-28,127880.55808365146,172611.2016881109,95902.85467017932,134257.0281791451
2023-05-01,127854.98197203474,171239.154841347,95463.20437227619,133351.17960681158
2023-05-02,131171.5402360672,163867.00294439174,95373.75161587677,129620.37728013426
2023-05-03,133625.60687764277,160580.21434103753,95322.61059324269,127951.41246714011
2023-05-04,133892.69932540169,159955.6224425856,95041.38894494837,127498.50569376699
2023-05-05,130473.10753668919,164041.07357079478,95552.65712867561,129796.86534973519
2023-05-08,130629.48575450676,163396.01620864726,95284.29317777281,129340.15469321003
2023-05-09,130687.13398198332,162925.01190598114,95041.38894494837,128983.20042546475
2023-05-10,131968.7284020975,160846.4410382964,95616.55357801935,128231.49730815788
2023-05-11,132382.2286557927,159955.6224425856,95463.20437227619,127709.4134074309
2023-05-12,131840.110480907,160365.19522032168,95118.10900145634,127741.652110889
2023-05-15,131173.2106150609,160959.06257284782,95092.53564928702,128025.79911106742
2023-05-16,133781.65310512815,157180.8393369752,94427.91257811208,125804.37595754364
2023-05-17,131896.66728301518,159433.46326414132,94683.52678400978,127058.49502407556
2023-05-18,131848.6012429908,159236.9948126637,94734.67348834842,126985.83415050607
2023-05-19,130719.37599357887,160498.4227539417,94836.91007998023,127667.66641696097
2023-05-22,132692.4612339305,157613.68828586722,95258.68573537622,126436.18701062171
2023-05-23,129113.12111196338,162173.41116416515,94760.2070685859,128466.80911637553
2023-05-24,128619.44211309066,162607.66546678735,94095.64081445643,128351.6531406219
2023-05-25,130547.0224521871,159805.67119957655,94031.69891147631,126918.68505552644
2023-05-26,130757.57653351231,159309.38809668904,94606.85786284275,126958.1229797659
2023-05-30,131342.8620814637,158316.80432399234,95015.87240982454,126666.33836690844
2023-05-31,131164.66285194262,155731.95477501428,94721.8612445933,125226.9080098038
2023-06-01,131952.46681495506,157324.2381182173,95290.78168436632,126307.5099012918
2023-06-02,132628.27471863106,161563.34710989884,95778.82305990244,128671.08508490064
2023-06-05,132521.5893259649,160787.89048851325,95701.77914623526,128244.83481737426
2023-06-06,132734.97584660587,161077.41092384967,95855.87833697871,128466.6446304142
2023-06-07,132005.86458486845,165254.54381603075,95329.34341313173,130291.94361458125
2023-06-08,132841.62976865473,164644.49732868606,95932.89952382771,130288.69842625689
2023-06-09,132877.25450744474,164251.6131264957,95958.62628201982,130105.11970425776
2023-06-12,132734.97584660587,162669.6942670527,95855.87833697871,129262.78630201571
2023-06-13,132895.05114153106,163889.7169740556,95971.47829770678,129930.59763588119
2023-06-14,132948.4095731728,162421.50879830486,96010.01161794947,129215.76020812716
2023-06-15,133588.5691350958,163651.93112291102,96472.30919017983,130062.12015654542
2023-06-16,133250.70058770227,162597.28341610573,96228.31407008224,129412.79874309398
2023-06-20,132895.05114153106,158895.82762774357,95971.47829770678,127433.65296272517
2023-06-21,132557.1353882116,160136.5266015016,95727.44908738189,127931.98784444174
2023-06-22,132165.924144485,157820.52122110483,95444.9320104507,126632.72661577776
2023-06-23,131934.74098975767,156486.6999958015,95277.98080402029,125882.3403999109
2023-06-26,132005.86458486845,159236.9948126637,95329.34341313173,127283.16911289771
2023-06-27,132450.44999554544,158740.69414285457,95650.40517371471,127195.54965828464
2023-06-28,133215.15452545555,160177.89670193344,96202.6441289356,128190.27041543453
2023-06-29,132859.4578733584,161542.67084314371,95945.77426633285,128744.22255473828
2023-06-30,132832.8859817837,162690.35296688616,96408.10592879052,129549.22944783834
2023-07-03,131664.67381736732,162545.6015326788,96257.02940486645,129401.31546877262
2023-07-05,131839.9913903503,161615.04656024743,95960.08079838404,128787.56367931573
2023-07-06,132705.11133234474,158068.67155600942,95262.82201628695,126665.74678614819
2023-07-07,132012.21059266725,159454.15709781807,95353.1952088231,127403.67615332059
2023-07-10,131739.6185863663,160519.0814537752,95830.95838083238,128175.01991730378
2023-07-11,131383.09480484808,163486.5034219485,96347.43668762989,129916.97005478918
2023-07-12,132401.77055437016,165058.07536455314,97096.30807383852,131077.19171919583
2023-07-13,131773.80254963625,162855.7982347703,97677.33054429821,130266.56438953427
2023-07-14,132686.98624635246,158792.4287270464,96967.17429287778,127879.8015099621
2023-07-17,132755.87091988197,158647.677292839,97147.94340476827,127897.81034880364
2023-07-18,132702.70168933374,158968.18577792565,97419.09707260401,128193.64142526482
2023-07-19,132255.06068608884,159940.0757169456,97496.58415922591,128718.32993808575
2023-07-20,131139.74019841934,161708.11611102786,97070.47904496455,129389.29757799621
2023-07-21,131377.15538610186,164075.8209417732,97315.80368392632,130695.81231284977
2023-07-24,132489.87069704084,167312.10464544946,97147.94340476827,132230.02402510887
2023-07-25,132667.98057800997,168077.1616492318,97083.42196792428,132580.29180857804
2023-07-26,132332.85751289746,166815.78640871868,97470.72104012466,132143.25372442167
2023-07-27,131005.58474374725,165078.7691982299,96696.03198845114,130887.40059334051
2023-07-28,130972.46673043532,164261.96004333408,97251.22543003685,130756.59273668547
2023-07-31,133074.4243426923,169214.5144230575,97483.67532649347,133349.09487477547
2023-08-01,132969.8056731426,167808.37018141535,97001.03725198224,132404.7037166988
2023-08-02,132494.23888512683,165151.14491533357,96585.897827498,130868.52137141579
2023-08-03,132305.42353213692,165089.09854814663,96274.55178169164,130681.82516491914
2023-08-04,132730.8615914775,164716.87304578975,96845.3699107836,130781.12147828667
2023-08-07,132407.8634270669,165316.5726162961,97027.00264176534,131171.7876290307
2023-08-08,132463.53633219324,165068.4222813915,97234.55530889382,131151.48879514268
2023-08-09,132219.27483683484,165285.54943270262,97247.55504889903,131266.5522408008
2023-08-10,131650.43759464825,166288.4976891593,97221.6123859341,131755.0550375467
2023-08-11,131565.26314219084,169721.14444278338,97078.92205792248,133400.03325035292
2023-08-14,131372.86205725526,169597.0692753311,97065.92231791728,133331.4957966242
2023-08-15,131577.26641098814,164644.49732868606,96754.58763552002,130699.54248210305
2023-08-16,131501.77511994092,164013.77457458625,96456.139059037,130234.95681681162
2023-08-17,130023.00258907117,166759.20335415774,96054.02210137616,131406.61272776694
2023-08-18,129600.99454884442,167959.65651046805,96118.85035026573,132039.2534303669
2023-08-21,129580.14489345912,167395.96912929727,96092.8963238917,131744.4327265945
2023-08-22,130058.93575626127,166018.00222994504,96144.84983027613,131081.42603011057
2023-08-23,130406.17868750964,166237.254978773,96923.20926308747,131580.23212093025
2023-08-24,130487.09171547508,164869.79309855375,96391.32217355653,130630.55763605513
2023-08-25,130181.18638529442,166101.55050920357,96793.45049462648,131447.50050191503
2023-08-28,129888.42336335804,167239.3775899132,97156.70459318087,132198.04109154703
2023-08-29,130321.18022318465,166978.42096914246,97766.46512524295,132372.4430471927
2023-08-30,130208.76408607113,167208.0733355737,97727.51135886373,132467.79234721872
2023-08-31,129433.90662104882,168168.42180708464,97662.70583679236,132915.5638219385
2023-09-01,131446.04720630473,171508.82465524477,97846.45216186586,134677.6384085553
2023-09-05,132430.5200059646,173763.60931377104,97207.82857070131,135485.71894223618
2023-09-06,132234.18972894442,173941.0527891265,96973.151446062,135457.10211759424
2023-09-07,132153.44379396527,173951.50510749462,97299.03129210143,135625.268199798
2023-09-08,132311.2806668535,174546.4967430049,97259.95252822216,135903.22463561353
2023-09-11,130101.92545462125,170945.13727407402,97429.3582310172,134187.2477525456
2023-09-12,131758.13568897563,174128.9661497717,97272.96363163646,135700.96489070408
2023-09-13,131331.0862078293,173492.20037463217,97533.67432651347,135512.9373505728
2023-09-14,131863.80763627857,174567.3662458979,97650.97879860585,136109.17252225187
2023-09-15,131169.4551676495,173805.34831955706,97285.98609845985,135545.66720900845
2023-09-18,131508.09327033485,174556.94906137302,97351.15524962229,135954.05215549766
2023-09-19,131279.00851732146,174536.06199155838,97051.41124450238,135793.73661803038
2023-09-20,130829.38897762918,174003.67886472715,96973.151446062,135488.41515539458
2023-09-21,129576.1561361169,172437.8864393378,96282.3925339675,134360.13948665265
2023-09-22,130192.01375552524,173575.6783862042,96451.79823676254,135013.73831148338
2023-09-25,131528.2626458288,176112.32430223748,96321.47129784677,136216.89780004212
2023-09-26,130735.65564782968,175162.41058217306,95904.38873040721,135533.39965629013
2023-09-27,132571.3684439799,178544.53486919758,95774.05042808235,137159.29264863997
2023-09-28,132355.3052853384,178074.81295181025,96230.22312281028,137152.51803731028
2023-09-29,132237.49717699154,176018.3764053757,96086.87371707111,136052.6250612234
2023-10-02,131837.1007808189,173847.08732534308,95503.81719638334,134675.4522608632
