date,Strategy,CVX_BuyHold,HYG_BuyHold,Equal_Weight
2023-10-03,131274.1115657239,174254.218300973,94534.23999701825,134394.22914899563
2023-10-04,133599.2774413009,170193.53653225803,95019.00871073488,132606.27262149646
2023-10-05,132884.81018068193,171091.27649508996,95110.73983065793,133101.00816287394
2023-10-06,133700.54656571767,169347.98789358028,95241.75993752852,132294.8739155544
2023-10-09,131111.76307747143,174035.0182529099,95949.29692315245,134992.15758803117
2023-10-10,131032.73371966578,173847.08732534308,95923.09290177833,134885.0901135607
2023-10-11,134064.16167098505,168168.42180708464,95909.96816427309,132039.19498567886
2023-10-12,133658.12287411978,168304.1438435757,95398.98974747778,131851.56679552674
2023-10-13,131821.12140351042,171258.2852189989,95320.34359312814,133289.31440606352
2023-10-16,130885.6542547329,172657.06892047927,95294.15661686767,133975.61276867345
2023-10-17,129312.11106289369,174943.1929671883,94848.66552668947,134895.9292469389
2023-10-18,128598.2317226632,176331.5419172222,94390.07810752877,135360.81001237547
2023-10-19,128464.96483266768,176519.4552778674,94049.42582966523,135284.44055376633
2023-10-20,129185.44658025679,174149.80051882146,94245.95030826656,134197.875413544
2023-10-23,132819.65870247467,167730.00414403682,94625.95975353221,131177.98194878452
2023-10-24,135246.52915662582,163523.16558738428,95110.73983065793,129316.9527090211
2023-10-25,135422.4083446726,162708.93876996764,94599.70459681716,128654.3216833924
2023-10-26,136089.7254207511,161539.82500184013,94927.29463592547,128233.5598188828
2023-10-27,142064.75675462018,150683.5201370501,94809.38790315103,122746.45402010056
2023-10-30,141937.4521201785,152499.8695656069,94835.5748794115,123667.72222250921
2023-10-31,141244.234889052,152124.0428443165,95084.52444587472,123604.2836450956
2023-11-01,142686.65862038702,150297.24109739152,95990.85291021453,123144.04700380302
2023-11-02,143938.6232556756,155287.0022171212,97071.02448860114,126179.01335286116
2023-11-03,144545.026023664,154086.53149388926,98019.43733852595,126052.9844162076
2023-11-06,143795.70207992688,153449.73058490647,97624.25206041335,125536.99132265992
2023-11-07,143855.10276554973,150746.14621265075,97637.41088814588,124191.77855039832
2023-11-08,144271.5779667893,148647.93552658692,97690.14846975789,123169.04199817241
2023-11-09,143581.23766509944,148167.76129083146,97084.17195292457,122625.96662187802
2023-11-10,143753.7908593483,149222.0752261258,97558.38974129608,123390.23248371095
2023-11-13,143287.03328315422,150318.16330104944,97466.18703989557,123892.1751704725
2023-11-14,144038.10918707293,151414.2162421298,98454.17864369985,124934.19744291482
2023-11-15,143460.99676337693,151946.59936896103,98137.99178561884,125042.29557728994
2023-11-16,144074.2040831988,149541.61753052296,98269.73915067154,123905.67834059725
2023-11-17,143574.6198622788,152379.04427865564,98493.65512689746,125436.34970277656
2023-11-20,143625.05414851138,152294.67035408062,98599.05074625781,125446.86055016922
2023-11-21,143771.72143908188,151936.02408214152,98730.75265767412,125333.38836990783
2023-11-22,143810.80286148976,152241.93445535604,98902.0333229699,125571.98388916298
2023-11-24,143632.777701332,152843.17991496556,98796.66043042776,125819.92017269666
2023-11-27,143690.78078188532,152273.57248120647,98941.55525980389,125607.56387050518
2023-11-28,144280.30013953772,153486.63868724502,99376.2624747505,126431.45058099777
2023-11-29,144177.94285964133,151798.91425884192,99916.31985542107,125857.61705713149
2023-11-30,143911.81548052622,151471.94114659648,99731.89172580185,125601.91643619916
2023-12-01,145103.40369003304,152748.26583741428,100557.67066476852,126652.9682510914
2023-12-04,144740.5817234477,152811.5243221935,100306.2325117134,126558.87841695345
2023-12-05,144874.25211128173,150691.39011793904,100398.86702265954,125545.12857029929
2023-12-06,144893.37130561617,150343.26643205457,100412.11675766484,125377.6915948597
2023-12-07,145141.56009244837,150227.21934778587,100584.11331773365,125405.66633275975
2023-12-08,144855.13291694727,152220.8365824819,100385.61728765426,126303.22693506807
2023-12-11,144759.68452053142,152263.04989515184,100319.47088330961,126291.26038923072
2023-12-12,145084.26809844785,150311.64597312576,100544.40956635412,125428.02776973994
2023-12-13,147299.32350587388,152537.3046755943,102079.45841083178,127308.38154321304
2023-12-14,147949.83523626544,158148.8996870804,102530.26757646665,130339.58363177354
2023-12-15,147623.61193327745,157537.13164141626,102304.19255251258,129920.66209696443
2023-12-18,147719.56864446547,157885.20262653584,102370.69122253919,130127.94692453751
2023-12-19,148141.7486586415,159952.6536328306,102663.26491651985,131307.95927467523
2023-12-20,148160.94983922952,158486.44808614536,102676.57146857063,130581.509777358
2023-12-21,148832.56483129217,158971.68159532946,103142.00534171135,131056.84346852041
2023-12-22,148659.8197950027,159330.32786726856,103022.29182689074,131176.30984707965
2023-12-26,148947.68992856678,160764.87782118173,103221.78783697053,131993.33282907613
2023-12-27,149561.7505706174,160237.46613317096,103647.3361441862,131942.4011386786
2023-12-28,149082.04900093089,157980.15183793037,103314.89961109869,130647.52572451453
2023-12-29,149052.2325911307,157336.71063257256,102915.91895434819,130126.31479346038
2024-01-02,147789.38470414293,157674.25903163748,102570.1531423917,130122.2060870146
2024-01-03,149011.12264048206,160680.48632968508,102290.88600046182,131485.68616507345
2024-01-04,147781.07509517283,158918.92812968322,101891.97352416588,130405.45082692456
2024-01-05,147511.0949296887,158644.6909161624,101971.74465601597,130308.21778608918
2024-01-08,147301.23056195534,157695.35690451166,102543.59685533562,130119.47687992363
2024-01-09,148818.0744456295,153687.04212916712,102703.1504824449,128195.09630580602
2024-01-10,149407.55243788045,152421.29272516884,102889.31721365573,127655.30496941227
2024-01-11,149123.7755778144,153243.98679880972,103221.78783697053,128232.88731789013
2024-01-12,148079.89023545358,155343.09339787654,103328.18343633128,129335.63841710391
2024-01-16,149276.9488090713,151566.87279106939,102676.57146857063,127121.72212982
2024-01-17,149130.0447999989,150965.5921976166,102237.70524589508,126601.64872175585
2024-01-18,149824.8052943708,149594.37099616916,102450.48508120747,126022.42803868832
2024-01-19,149635.76477034867,150037.37362576168,102623.34526036753,126330.3594430646
2024-01-22,149468.2127798918,150301.08825322788,102703.1504824449,126502.11936783639
2024-01-23,149484.52285023607,149879.13079574466,102583.47105785157,126231.30092679811
2024-01-24,147938.31283101215,152864.26022091808,102530.26757646665,127697.26389869236
2024-01-25,146591.9847677641,156714.3848670105,103314.89961109869,130014.64223905459
2024-01-26,146161.22406719925,157315.6127596984,103235.08302561221,130275.34789265529
2024-01-29,146269.15388059927,157252.35427491917,103461.16941297537,130356.76184394727
2024-01-30,146529.02195712208,158349.32069592414,103328.18343633128,130838.75206612771
2024-01-31,146418.28200979083,155511.87638086983,103035.62110575971,129273.74874331476
2024-02-01,147131.41015499033,155997.07475621064,103629.01832872434,129813.04654246749
2024-02-02,148766.90670572568,160585.5722521338,103161.24359330995,131873.40792272188
2024-02-05,148449.6371736765,160680.48632968508,102680.10548879932,131680.2959092422
2024-02-06,148769.9171918764,160701.58420255926,103054.32527713082,131877.95473984504
2024-02-07,148949.18614223818,160469.5251678651,103228.06043879123,131848.79280332816
2024-02-08,148966.85850312744,162505.35571523107,103174.6296892244,132839.99270222773
2024-02-09,148769.87056597637,159319.77014737067,103388.44359476447,131354.10687106758
2024-02-12,149065.6835760019,160416.7892691405,103161.24359330995,131789.01643122523
2024-02-13,147907.11429567166,158855.65207798238,102332.6578922967,130594.15498513954
2024-02-14,148446.57584588954,159288.1145545986,102733.55896518433,131010.83675989148
2024-02-15,149171.2991931535,164705.08564137795,103094.40402101049,133899.74483119423
2024-02-16,149001.467468495,164886.37627256976,102787.02380497845,133836.7000387741
2024-02-20,149200.8291886047,164214.56448878412,103000.86043733671,133607.71246306042
2024-02-21,149114.24430336762,165750.07154128831,102813.77326998915,134281.92240563873
2024-02-22,149510.90693727048,165739.4259867823,103308.25201677784,134523.83900178008
2024-02-23,149602.7355397045,164918.33050300946,103375.05749885003,134146.69400092974
2024-02-26,149408.78270666167,164694.38738610706,103040.92781780729,133867.65760195718
2024-02-27,149546.37774542827,162252.53257917368,103174.6296892244,132713.58113419905
2024-02-28,149578.65364016657,162444.45119794988,103161.24359330995,132802.8473956299
2024-02-29,149752.62035930995,162092.55062391557,103348.3534874757,132720.45205569564
2024-03-01,149762.9569571785,162945.6003381281,103735.43665490327,133340.5184965157
2024-03-04,150779.13852284968,158754.95848321577,103708.57355580162,131231.7660195087
2024-03-05,150228.13670768542,159512.04010457938,103627.8706244057,131569.95536449255
2024-03-06,151076.79818309433,158168.48680469466,103883.26324382603,131025.87502426034
2024-03-07,150041.67150365192,159277.4338662493,104004.23809705624,131640.83598165278
2024-03-08,149399.5388979972,159821.28819290307,104031.11255956699,131926.20037623504
2024-03-11,147586.03287337607,162081.92263633118,104017.69237342526,133049.8075048782
2024-03-12,147470.65120264748,161964.59316678368,104111.74731050833,133038.170238646
2024-03-13,147388.6146876765,164097.28772000154,104152.0987762063,134124.69324810393
2024-03-14,148338.3268648587,166027.3126984074,103654.81326737102,134841.0629828892
2024-03-15,148013.50380257412,165867.36587699255,103587.57597575322,134727.4709263729
2024-03-18,147816.93035200305,165718.08217700536,103829.50295539544,134773.7925662004
2024-03-19,148683.7885452472,167008.3198697518,104246.16507669847,135627.24247322514
2024-03-20,147122.54776633755,164801.03616730525,104595.62399661099,134698.33008195812
2024-03-21,147171.46110206615,165131.62806540585,104541.8409813622,134836.73452338402
2024-03-22,146831.68748928027,164918.33050300946,104434.3431313192,134676.33681716432
2024-03-25,147955.04403320956,166848.40818218022,104273.06226602741,135560.73522410382
2024-03-26,146885.04705394676,165568.8160439398,104152.0987762063,134860.45741007305
2024-03-27,147737.69663129782,166720.45072504834,104703.15593688126,135711.80333096482
2024-03-28,148540.69326360436,168202.64217041424,104474.64914338077,136338.6456568975
2024-04-01,149239.37584400395,169631.51800864187,104049.11219957419,136840.315104108
2024-04-02,149080.15371326936,170377.91894165621,103873.51343882213,137125.71619023918
2024-04-03,148456.68169290415,171081.73765664644,103954.56863590001,137518.15314627322
2024-04-04,148602.52860628662,171348.29812541622,103873.51343882213,137610.90578211917
2024-04-05,149103.88571779974,172318.67730917624,103778.94714832977,138048.812228753
2024-04-08,148772.0795663158,171966.77673514193,104022.13546638159,137994.45610076177
2024-04-09,149194.70893348265,172745.1845993609,104238.27887078622,138491.73173507355
2024-04-10,149184.08720920747,173459.6313019355,103319.6154258733,138389.6233639044
2024-04-11,148466.51874010262,172627.89026365665,103225.06049879003,137926.47538122334
2024-04-12,147416.14060650667,169503.52541766674,103171.05021535933,136337.28781651304
2024-04-15,148041.05165438185,168042.67778207778,102576.6302855761,135309.65403382696
2024-04-16,148722.5991355461,166645.7913081331,102238.86431362282,134442.32781087796
2024-04-17,148578.71293261665,166773.73119834336,102373.96388435867,134573.84754135102
2024-04-18,147685.4685405128,168021.35153922247,102455.01908143655,135238.1853103295
2024-04-19,146261.46296917435,170612.54274690791,102644.16302583039,136628.35288636916
2024-04-22,147713.00141009086,172659.87962793963,103211.54940537552,137935.71451665758
2024-04-23,148421.79635999774,173651.56748763332,103630.30239395212,138640.93494079274
2024-04-24,148754.01802041533,174419.32979734623,103400.65925954208,138909.99452844416
2024-04-25,149786.6065910453,176242.74112839715,103184.54994536474,139713.64553688094
2024-04-26,150245.8220030902,176893.20910240585,103508.74800685805,140200.97855463193
2024-04-29,150583.51735008947,177362.36887830112,103819.46906516416,140590.91897173264
2024-04-30,146691.68221122914,171966.77673514193,103062.97283145247,137514.8747832972
2024-05-01,146584.763639851,170217.97212024135,103606.18923985156,136912.08068004646
2024-05-02,145977.6337819309,171390.95061112684,104244.46056533416,137817.7055882305
2024-05-03,145800.77316816195,170879.12078259932,104679.04278278071,137779.08178269002
2024-05-06,147110.98674710628,173065.0782421906,104801.26761101141,138933.172926601
2024-05-07,147102.1971938949,173459.6313019355,104814.84688488049,139137.239093408
2024-05-08,146689.71554728548,173320.99315645435,104570.38586500997,138945.68951073216
2024-05-09,148489.69571737654,176424.03175958895,104597.52168592993,140510.77672275944
2024-05-10,148490.32030909782,176818.58481933386,104434.59312631929,140626.58897282658
2024-05-13,147409.28838568527,175442.98945440128,104407.40048835387,139925.19497137758
2024-05-14,146661.5055267436,174461.98228305686,104570.38586500997,139516.1840740334
2024-05-15,146329.4856134911,173864.84748310808,105181.52136957261,139523.18442634033
2024-05-16,145858.86058954286,173509.36325706186,104937.0603497021,139223.21180338197
2024-05-17,146815.1619265959,175211.21149045316,104950.63962357117,140080.92555701217
2024-05-20,145628.3894607304,173563.25857261382,105004.97944586563,139284.11900923972
2024-05-21,144649.35538485355,172303.0427489281,104923.48107583303,138613.26191238058
2024-05-22,143412.4334400325,169718.01753073378,104692.59932983159,137205.3084302827
2024-05-23,143593.8506432668,169039.4424821217,104325.92484513947,136682.68366363057
2024-05-24,143036.82483533572,169911.88607781057,104692.59932983159,137302.24270382107
2024-05-28,143270.27406837544,171301.32417698533,104271.60774966319,137786.46596332427
2024-05-29,143132.71856065586,168996.36839029202,103959.26172385643,136477.81505707421
2024-05-30,142536.38653707618,170461.20371709033,104380.25330402482,137420.7285105576
2024-05-31,142397.3681946201,174812.68830642052,104746.95051553515,139779.81941097783
2024-06-03,143756.94971086356,169599.52864435888,105071.65993043776,137335.59428739833
2024-06-04,144303.2937016746,168167.0340202761,105017.09283996139,136592.06343011875
2024-06-05,144949.9875404784,166928.32010866195,105358.17692737054,136143.24851801625
2024-06-06,144246.53235850678,167951.57572651957,105180.80547479959,136566.19060065958
2024-06-07,143848.9087224526,168113.1211378025,104907.94729559954,136510.53421670102
2024-06-10,143491.96816955626,168824.03688913005,105003.45674904683,136913.74681908844
2024-06-11,143572.71447576664,168554.75354750807,105139.89720205596,136847.32537478203
2024-06-12,144742.76206252817,166109.75426160343,105562.83192517968,135836.29309339155
2024-06-13,145232.53042729574,164623.346755047,105549.19583426513,135086.27129465606
2024-06-14,144972.1726900494,164332.5439344318,105139.89720205596,134736.22056824388
2024-06-17,144650.88239481102,165000.33289316483,105208.10038344687,135104.21663830586
2024-06-18,144720.63313152362,165151.12734841194,105535.5483799415,135343.33786417672
2024-06-20,143134.54971647196,168716.3165257126,105467.33383514149,137091.82518042705
2024-06-21,143730.27721200517,167251.46363199266,105590.12683382696,136420.79523290982
2024-06-24,141806.7924044039,171592.1621314438,105480.96992605603,138536.56602874992
2024-06-25,142193.70802852392,170676.64444392524,105617.42174247424,138147.03309319975
2024-06-26,143060.88039474294,167973.1127724344,105385.48319942692,136679.29798593067
2024-06-27,142907.93514464752,168371.67109031032,105508.25347129421,136939.96228080225
2024-06-28,142615.82835812838,168479.3563198845,105249.00865619052,136864.1824880375
2024-07-01,142487.82388846236,168587.07668330194,105228.45224913684,136907.7644662194
2024-07-02,142390.91731761562,168834.78784516585,105516.49194288842,137175.63989402715
2024-07-03,142291.59292886368,168791.71375333617,105886.84817212747,137339.2809627318
2024-07-05,143155.870871569,166206.68853514185,106202.2736817991,136204.48110847047
2024-07-08,143079.58634743642,166228.22558105667,106174.87650246995,136201.5510417633
2024-07-09,143179.63162111802,164774.14121029415,106051.39033582965,135412.7657730619
2024-07-10,142869.41216192956,167089.8830868665,106298.29448865568,136694.08878776108
2024-07-11,143163.61678305783,167229.90901915618,106682.33226244566,136956.12064080092
2024-07-12,143306.60011514754,167585.34054443755,106956.66768482812,137271.00411463284
2024-07-15,143294.39244451292,170224.2259443406,106970.37195619724,138597.29895026892
2024-07-16,143597.34007127676,169933.44069064702,107381.86372636184,138657.65220850444
2024-07-17,144208.7624804284,173660.19284615223,107258.40028653972,140459.29656634596
2024-07-18,144107.74240857371,174457.23921421755,107038.95013008831,140748.09467215295
2024-07-19,143339.16828076562,171419.8130633602,106956.66768482812,139188.24037409417
2024-07-22,143208.15444306537,169093.30266383043,107354.40972998722,138223.85619690883
2024-07-23,143730.23270454886,165969.72832931372,107368.15945499272,136668.9438921532
2024-07-24,143120.63376323364,167025.28951604362,107025.223131901,137025.2563239723
2024-07-25,142893.7716404812,169685.69439493987,107038.95013008831,138362.3222625141
2024-07-26,143271.51245355658,170008.82035134896,107381.86372636184,138695.3420388554
2024-07-29,142924.50549616417,168673.2248669613,107285.85428291434,137979.53957493784
2024-07-30,143551.0090226901,171872.19642910158,107340.7054586181,139606.45094385985
2024-07-31,144109.6513469422,172841.59186525046,107724.75459581718,140283.17323053384
2024-08-01,144047.24399347213,164386.3865492189,107488.99794731378,135937.69224826634
2024-08-02,142011.49583558494,160002.59639101647,107130.49375376129,133566.5450723889
2024-08-05,139732.31641631355,155812.7099137341,106468.70017145111,131140.7050425926
2024-08-06,139364.08395647397,154272.4597923906,106868.53308388378,130570.4964381372
2024-08-07,139196.49032467676,153389.2476737443,107075.35849283014,130232.30308328723
2024-08-08,140552.64064101863,155629.60988961475,107516.56557777936,131573.08773369706
2024-08-09,140855.57174920893,156168.12387209383,107502.77039913747,131835.44713561566
2024-08-12,140989.3342666501,156200.46457480936,107571.7008387105,131886.08270675992
2024-08-13,140982.06187766316,155263.39227445432,108068.07727481815,131665.73477463622
2024-08-14,141424.95055631368,155823.46086976992,108261.09614171353,132042.27850574173
2024-08-15,142560.64664661983,158117.68326734906,108357.60557516123,133237.64442125516
2024-08-16,143077.12181600774,158623.92681479914,108702.28049984455,133663.10365732183
2024-08-19,143826.87520941935,159920.01429244742,108881.54964173444,134400.78196709094
2024-08-20,142800.97438168805,157589.21756404065,108785.02884487766,133187.12320445915
2024-08-21,143326.24674797736,158275.39908971725,109033.21706293146,133654.30807632435
2024-08-22,143486.3242357957,158721.95023747842,108895.34482037633,133808.64752892737
2024-08-23,144831.64656502698,160780.44211374337,109474.43551128978,135127.43881251657
2024-08-26,145157.8404246804,161738.9109246402,109253.80356029244,135496.3572424663
2024-08-27,144517.25883902007,160050.71218935313,109322.76809009275,134686.74013972294
2024-08-28,144078.70049992364,159016.00293859464,109267.6328291616,134141.81788387813
2024-08-29,144880.88920564594,160562.6122855672,109377.92607784209,134970.26918170464
2024-08-30,144901.56034145487,161139.86133023407,109391.68716625667,135265.77424824538
2024-09-03,144387.69635803456,157556.56065673585,109003.75174314696,133280.1561999414
2024-09-04,144919.90886354953,154735.68194877592,109405.53916194403,132070.61055535998
2024-09-05,145415.39422065517,153493.99922740678,109779.5998625482,131636.7995449775
2024-09-06,145231.87889548865,150912.73333044065,109641.05717885643,130276.89525464854
2024-09-09,145580.59112794706,152807.85283557343,109904.31327737082,131356.08305647213
2024-09-10,145305.30308808724,150553.31411394995,109696.48788842405,130124.901001187
2024-09-11,145525.5455616631,150172.12948156326,109862.75729030874,130017.443385936
2024-09-12,145727.3943568143,151620.69783893487,110015.14060627879,130817.91922260683
2024-09-13,146131.09194711666,153145.4890692465,110319.90723821888,131732.6981537327
2024-09-16,146498.12259744972,154757.42979775026,110596.99260560244,132677.21120167634
2024-09-17,146534.83469374903,156195.1242306347,110624.70796038625,133409.91609551047
2024-09-18,146663.2743484116,156794.1562581192,110721.67193019776,133757.91409415848
2024-09-19,147103.6990871233,157915.96230630492,111054.16528033077,134485.06379331785
2024-09-20,147287.24451650985,158667.45764659112,111192.73069084073,134930.09416871594
2024-09-23,147011.95647665003,160693.29261555127,110984.90530189396,135839.0989587226
2024-09-24,147030.3049987447,160595.30432671524,110998.75729758132,135797.0308121483
2024-09-25,146865.1381956728,156805.04774952802,110874.0666095769,133839.55717955244
2024-09-26,147103.6990871233,154648.53245058382,111054.16528033077,132851.3488654573
2024-09-27,147470.75984167636,158460.554443667,111331.27337453251,134895.91390909976
2024-09-30,147360.63860488846,160399.23991443505,111248.13867359016,135823.6892940126
2024-10-01,147331.1664771675,163045.87232677566,111192.43524220424,137119.15378448996
2024-10-02,146996.25837149133,164407.3087528768,111206.35541834618,137806.83208561147
2024-10-03,146807.22040499997,164734.0710620627,110941.84934483128,137837.96020344697
2024-10-04,146497.44848127768,164178.62256713505,110816.54503273571,137497.58379993538
2024-10-07,146009.8199809943,164592.46410682655,110343.22495368274,137467.84453025466
2024-10-08,146059.46913240754,162011.1806429388,110607.73102719765,136309.45583506822
2024-10-09,145680.66542595447,162991.4148697316,110538.13014648798,136764.7725081098
2024-10-10,145758.27977587745,164047.8895363861,110482.43807851116,137265.16380744864
2024-10-11,146170.1690263211,164919.20884909082,110774.79586771902,137847.00235840492
2024-10-14,146243.1858406412,165311.32010672957,110830.46520887765,138070.8926578036
2024-10-15,146121.4458925228,160900.24851924027,110802.65894682106,135851.45373303065
2024-10-16,146005.32290487594,161989.39766012118,110997.5527762172,136493.4752181692
2024-10-17,145908.76815341628,164679.59603809702,110830.46520887765,137755.03062348734
2024-10-18,146002.50747387978,164189.4789247006,111094.99400921073,137642.23646695568
2024-10-21,145535.56870913017,164331.08587993676,110649.49155562343,137490.2887177801
2024-10-22,145339.0276684259,164374.651845572,110496.38098147129,137435.51641352163
2024-10-23,144846.26530573753,163895.40865666277,110162.23993701945,137028.8242968411
2024-10-24,145106.25896941405,163862.73418243634,110482.43807851116,137172.58613047376
2024-10-25,145034.83765821208,164254.8454400751,110371.0880327848,137312.96673642995
2024-10-28,145197.07862325618,163960.75760511562,110649.49155562343,137305.12458036953
2024-10-29,145261.68823058068,161760.71147437944,110677.36599813458,136219.038736257
2024-10-30,145187.06586160668,161248.77624432216,110482.43807851116,135865.60716141667
2024-10-31,144310.42349972462,162087.43864972208,110176.17147657047,136131.80506314628
2024-11-01,147438.5797414014,166716.32249846598,110183.17133657327,138449.74691751963
2024-11-04,148079.37657718512,167696.5567252588,110490.97199874185,139093.76436200034
2024-11-05,147542.05512875554,167086.63320636548,110798.78402431951,138942.7086153425
2024-11-06,150576.79455253258,171780.86600356223,110994.68919712515,141387.7776003437
2024-11-07,149853.89071770193,170746.17431972534,111470.36150186087,141108.2679107931
2024-11-08,149865.39622692726,170920.43818226628,111652.2896814791,141286.3639318727
2024-11-11,149353.30902071163,170452.1040516875,111526.36038188328,140989.23221678537
2024-11-12,148171.1890302118,169134.21602429997,111078.61933670417,140106.41768050205
2024-11-13,150565.9380345161,172870.01514444314,111106.58468648809,141988.2999154656
2024-11-14,152622.63559182547,176224.59449835634,110868.74853412023,143546.67151623828
2024-11-15,152213.88164719462,175810.73539174322,110854.76017752373,143332.74778463348
2024-11-18,152883.92991189417,176877.9610144335,111064.60825328948,143971.2846338615
2024-11-19,151962.1767340636,175601.6890243806,111232.5367129021,143417.11286864136
2024-11-20,153127.34277059557,177505.13525036463,111204.53727289091,144354.8362616278
2024-11-21,153256.64844649317,177835.20014081645,111246.51370608952,144540.856923453
2024-11-22,153685.7868416562,178638.41249837287,111218.51426607832,144928.4633822256
2024-11-25,152236.6353306129,176437.8744938311,111638.27859806441,144038.07654594776
2024-11-26,153681.7129804674,178825.4299460151,111428.40779548045,145126.9188707478
2024-11-27,153384.25486258592,178363.33207261394,111764.18517084204,145063.758621728
2024-11-29,153260.24393098138,178165.3001651115,111988.05569343158,145076.67792927154
2024-12-02,151100.2125757359,178473.35370276452,111947.2951450062,145210.32442388535
2024-12-03,150844.71058311063,178154.26813832967,111947.2951450062,145050.78164166794
2024-12-04,154031.08342253757,174193.34891753507,112214.34662215847,143203.84776984676
2024-12-05,152665.92335486144,175304.5972458229,112115.96222621002,143710.27973601647
2024-12-06,156176.41148268429,170804.5316333706,112298.67448105583,141551.60305721321
2024-12-09,154108.98739626017,172829.03151628707,112158.12047395416,142493.57599512063
2024-12-10,153885.01549028078,172741.0036720136,112214.34662215847,142477.67514708603
2024-12-11,154353.7784367322,171871.80995682577,112242.47105966971,142057.14050824774
2024-12-12,155511.5278873815,170221.39766995865,111933.24997136422,141077.32382066143
2024-12-13,156058.8154073924,169297.16678931305,111610.00643623491,140453.58661277397
2024-12-16,160091.6970400212,164335.02087038124,111820.80903836469,138077.91495437297
2024-12-17,161049.6859612346,162959.6538754298,111581.89336213276,137270.77361878127
2024-12-18,164647.98060895858,158525.63988829547,110436.13218644718,134480.88603737133
2024-12-19,167213.39784447924,155301.84626589608,110323.10035617469,132812.47331103537
2024-12-20,165403.96653020973,157172.31937998603,111015.35923826978,134093.8393091279
2024-12-23,165096.57072814117,157304.33479601378,110718.68335360565,134011.50907480973
2024-12-24,164085.31794754817,158261.53878855347,111071.88083511057,134666.70981183203
2024-12-26,163770.40031342776,158415.60069122323,111354.43200226905,134885.01634674612
2024-12-27,163574.0866823373,158437.612044022,110972.98508575284,134705.29856488743
2024-12-30,164281.5326894795,157414.37399308602,111128.37970513318,134271.3768491096
